Name:,Ricardo Amaral
Email:,rna5137@psu.edu
Direct Fetched:,T
Hand Fetched:,T
Comment:,None

id/nickname,Composition,Structure,Processing,Material Comment,Name,Source,Property Parameters,Temperature [K],Value [SI],Uncertainty [SI],Unit [SI],Pointer,DOI
1,Nb45 Ta25 Ti15 Hf15,BCC,A,fabricated by arc-melting, cold rolled, and annealed at 1373 K for 1 hour. During Creep testing, HfO2 formation at the surface and secondary BCC phase rich in Hf at a grain boundary after long term thermal exposure.,creep rate,EXP,Applied Stress = 50 MPa. High vacuum.,1173,1.64e-08,None,s-1,F2,10.1016/j.actamat.2024.119940
1,Nb45 Ta25 Ti15 Hf15,BCC,A,fabricated by arc-melting, cold rolled, and annealed at 1373 K for 1 hour. During Creep testing, HfO2 formation at the surface and secondary BCC phase rich in Hf at a grain boundary after long term thermal exposure.,creep rate,EXP,Applied Stress = 100 MPa. High vacuum.,1173,5.42e-07,None,s-1,F2,10.1016/j.actamat.2024.119940
1,Nb45 Ta25 Ti15 Hf15,BCC,A,fabricated by arc-melting, cold rolled, and annealed at 1373 K for 1 hour. During Creep testing, HfO2 formation at the surface and secondary BCC phase rich in Hf at a grain boundary after long term thermal exposure.,creep rate,EXP,Applied Stress = 250 MPa. High vacuum.,1173,1.15e-05,None,s-1,F2,10.1016/j.actamat.2024.119940
1,Nb45 Ta25 Ti15 Hf15,BCC,A,fabricated by arc-melting, cold rolled, and annealed at 1373 K for 1 hour. During Creep testing, HfO2 formation at the surface and secondary BCC phase rich in Hf at a grain boundary after long term thermal exposure.,creep rate,EXP,Applied Stress = 300 MPa. High vacuum.,1173,3.15e-05,None,s-1,F2,10.1016/j.actamat.2024.119940
1,Nb45 Ta25 Ti15 Hf15,BCC,A,fabricated by arc-melting, cold rolled, and annealed at 1373 K for 1 hour. During Creep testing, HfO2 formation at the surface and secondary BCC phase rich in Hf at a grain boundary after long term thermal exposure.,creep rate,EXP,Applied Stress = 50 MPa. Ultrahigh purity Ar with O ingress.,1173,1.94e-07,None,s-1,F2,10.1016/j.actamat.2024.119940
1,Nb45 Ta25 Ti15 Hf15,BCC,A,fabricated by arc-melting, cold rolled, and annealed at 1373 K for 1 hour. During Creep testing, HfO2 formation at the surface and secondary BCC phase rich in Hf at a grain boundary after long term thermal exposure.,creep rate,EXP,Applied Stress = 100 MPa. Ultrahigh purity Ar with O ingress.,1173,3.14e-07,None,s-1,F2,10.1016/j.actamat.2024.119940
1,Nb45 Ta25 Ti15 Hf15,BCC,A,fabricated by arc-melting, cold rolled, and annealed at 1373 K for 1 hour. During Creep testing, HfO2 formation at the surface and secondary BCC phase rich in Hf at a grain boundary after long term thermal exposure.,creep rate,EXP,Applied Stress = 150 Mpa. Ultrahigh purity Ar with O ingress.,1173,7.04e-07,None,s-1,F2,10.1016/j.actamat.2024.119940
1,Nb45 Ta25 Ti15 Hf15,BCC,A,fabricated by arc-melting, cold rolled, and annealed at 1373 K for 1 hour. During Creep testing, HfO2 formation at the surface and secondary BCC phase rich in Hf at a grain boundary after long term thermal exposure.,creep rate,EXP,Applied Stress = 200 MPa. Ultrahigh purity Ar with O ingress.,1173,1.56e-06,None,s-1,F2,10.1016/j.actamat.2024.119940
1,Nb45 Ta25 Ti15 Hf15,BCC,A,fabricated by arc-melting, cold rolled, and annealed at 1373 K for 1 hour. During Creep testing, HfO2 formation at the surface and secondary BCC phase rich in Hf at a grain boundary after long term thermal exposure.,creep rate,EXP,Applied Stress = 250 MPa. Ultrahigh purity Ar with O ingress.,1173,4.58e-06,None,s-1,F2,10.1016/j.actamat.2024.119940
1,Nb45 Ta25 Ti15 Hf15,BCC,A,fabricated by arc-melting, cold rolled, and annealed at 1373 K for 1 hour. During Creep testing, HfO2 formation at the surface and secondary BCC phase rich in Hf at a grain boundary after long term thermal exposure.,creep rate,EXP,Applied Stress = 300 MPa. Ultrahigh purity Ar with O ingress.,1173,1.61e-05,None,s-1,F2,10.1016/j.actamat.2024.119940
1,Nb45 Ta25 Ti15 Hf15,BCC,A,fabricated by arc-melting, cold rolled, and annealed at 1373 K for 1 hour. During Creep testing, HfO2 formation at the surface and secondary BCC phase rich in Hf at a grain boundary after long term thermal exposure.,creep rate,EXP,Applied Stress = 50 MPa. High vacuum.,1253,8.56e-08,None,s-1,F3,10.1016/j.actamat.2024.119940
1,Nb45 Ta25 Ti15 Hf15,BCC,A,fabricated by arc-melting, cold rolled, and annealed at 1373 K for 1 hour. During Creep testing, HfO2 formation at the surface and secondary BCC phase rich in Hf at a grain boundary after long term thermal exposure.,creep rate,EXP,Applied Stress = 100 MPa. High vacuum.,1253,2.87e-06,None,s-1,F3,10.1016/j.actamat.2024.119940
1,Nb45 Ta25 Ti15 Hf15,BCC,A,fabricated by arc-melting, cold rolled, and annealed at 1373 K for 1 hour. During Creep testing, HfO2 formation at the surface and secondary BCC phase rich in Hf at a grain boundary after long term thermal exposure.,creep rate,EXP,Applied Stress = 250 MPa. High vacuum.,1253,6.16e-05,None,s-1,F3,10.1016/j.actamat.2024.119940
1,Nb45 Ta25 Ti15 Hf15,BCC,A,fabricated by arc-melting, cold rolled, and annealed at 1373 K for 1 hour. During Creep testing, HfO2 formation at the surface and secondary BCC phase rich in Hf at a grain boundary after long term thermal exposure.,creep rate,EXP,Applied Stress = 300 MPa. High vacuum.,1253,0.000162,None,s-1,F3,10.1016/j.actamat.2024.119940
1,Ta20 Nb20 Hf20 Zr20 Ti20,BCC,H,produced by vacuum arc-melting,creep rate,EXP,Applied Stress = 10 MPa.,1253,1.41e-07,None,s-1,F3,10.1016/j.actamat.2024.119940
1,Ta20 Nb20 Hf20 Zr20 Ti21,BCC,H,produced by vacuum arc-melting,creep rate,EXP,Applied Stress = 20 MPa.,1253,7.42e-07,None,s-1,F3,10.1016/j.actamat.2024.119940
1,Ta20 Nb20 Hf20 Zr20 Ti22,BCC,H,produced by vacuum arc-melting,creep rate,EXP,Applied Stress = 40 MPa.,1253,2.08e-06,None,s-1,F3,10.1016/j.actamat.2024.119940
1,Ta20 Nb20 Hf20 Zr20 Ti23,BCC,H,produced by vacuum arc-melting,creep rate,EXP,Applied Stress = 60 MPa.,1253,8.15e-06,None,s-1,F3,10.1016/j.actamat.2024.119940
1,Ta20 Nb20 Hf20 Zr20 Ti24,BCC,H,produced by vacuum arc-melting,creep rate,EXP,Applied Stress = 80 MPa.,1253,2.28e-05,None,s-1,F3,10.1016/j.actamat.2024.119940
1,Ta20 Nb20 Hf20 Zr20 Ti25,BCC,H,produced by vacuum arc-melting,creep rate,EXP,Applied Stress = 100 MPa.,1253,5.86e-05,None,s-1,F3,10.1016/j.actamat.2024.119940
1,Ta20 Nb20 Hf20 Zr20 Ti26,BCC,H,produced by vacuum arc-melting,creep rate,EXP,Applied Stress = 120 MPa.,1253,0.000216,None,s-1,F3,10.1016/j.actamat.2024.119940
1,Cr Co Ni,FCC,H,fabricated by arc-melting,creep rate,EXP,Applied Stress = 40 MPa.,1253,1.26e-05,None,s-1,F3,10.1016/j.actamat.2024.119940
1,Cr Co Ni,FCC,H,fabricated by arc-melting,creep rate,EXP,Applied Stress = 60 MPa.,1253,7.61e-05,None,s-1,F3,10.1016/j.actamat.2024.119940
1,Cr Co Ni,FCC,H,fabricated by arc-melting,creep rate,EXP,Applied Stress = 80 MPa.,1253,0.000355,None,s-1,F3,10.1016/j.actamat.2024.119940
1,Cr Co Ni,FCC,H,fabricated by arc-melting,creep rate,EXP,Applied Stress = 130 MPa.,1253,0.00357,None,s-1,F3,10.1016/j.actamat.2024.119940
2,Hf0.5 Mo0.5 Nb Ta0.5 Ti VZr,BCC+HCP,H,prepared by arc-melting and re-melted for four times to assure chemical homogeneity. (Hf,Zr)-type HCP precipitates at the grain boundaries.,hardness,EXP,Vickers at a load of 3 kgf,298,4058000000.0,105699999.999999,Pa,F4,10.1016/j.intermet.2024.108350
2,Hf0.5 Mo0.5 Nb Ta0.5 Ti VZr,BCC+HCP,H,prepared by arc-melting and re-melted for four times to assure chemical homogeneity. (Hf,Zr)-type HCP precipitates at the grain boundaries.,compressive ductility,EXP,strain rate 1e-24,473,17.9601854558,1.3130430162,%,F5,10.1016/j.intermet.2024.108350
2,Hf0.5 Mo0.5 Nb Ta0.5 Ti VZr,BCC+HCP,H,prepared by arc-melting and re-melted for four times to assure chemical homogeneity. (Hf,Zr)-type HCP precipitates at the grain boundaries.,compressive ductility,EXP,strain rate 1e-25,673,17.2673167362,1.75016606,%,F5,10.1016/j.intermet.2024.108350
2,Hf0.5 Mo0.5 Nb Ta0.5 Ti VZr,BCC+HCP,H,prepared by arc-melting and re-melted for four times to assure chemical homogeneity. (Hf,Zr)-type HCP precipitates at the grain boundaries.,compressive ductility,EXP,strain rate 1e-26,873,16.5745675798,1.313521269,%,F5,10.1016/j.intermet.2024.108350
2,Hf0.5 Mo0.5 Nb Ta0.5 Ti VZr,BCC+HCP,H,prepared by arc-melting and re-melted for four times to assure chemical homogeneity. (Hf,Zr)-type HCP precipitates at the grain boundaries.,compressive ductility,EXP,strain rate 1e-27,1073,34.0421526689,6.4181523501,%,F5,10.1016/j.intermet.2024.108350
2,Al0.2 Hf0.5 Mo0.5 Nb Ta0.5 Ti VZr,BCC+HCP,H,prepared by arc-melting and re-melted for four times to assure chemical homogeneity. Al2(Hf,V,Zr)-type HCP precipitates at the grain boundaries.,compressive ductility,EXP,strain rate 1e-28,298,14.7098599782,2.6990195818,%,F5,10.1016/j.intermet.2024.108350
2,Al0.2 Hf0.5 Mo0.5 Nb Ta0.5 Ti VZr,BCC+HCP,H,prepared by arc-melting and re-melted for four times to assure chemical homogeneity. Al2(Hf,V,Zr)-type HCP precipitates at the grain boundaries.,compressive ductility,EXP,strain rate 1e-29,473,16.0637936074,1.3125647634,%,F5,10.1016/j.intermet.2024.108350
2,Al0.2 Hf0.5 Mo0.5 Nb Ta0.5 Ti VZr,BCC+HCP,H,prepared by arc-melting and re-melted for four times to assure chemical homogeneity. Al2(Hf,V,Zr)-type HCP precipitates at the grain boundaries.,compressive ductility,EXP,strain rate 1e-30,673,15.5169115498,0.3644286208,%,F5,10.1016/j.intermet.2024.108350
2,Al0.2 Hf0.5 Mo0.5 Nb Ta0.5 Ti VZr,BCC+HCP,H,prepared by arc-melting and re-melted for four times to assure chemical homogeneity. Al2(Hf,V,Zr)-type HCP precipitates at the grain boundaries.,compressive ductility,EXP,strain rate 1e-31,873,13.7666259266,1.9696840875,%,F5,10.1016/j.intermet.2024.108350
2,Al0.2 Hf0.5 Mo0.5 Nb Ta0.5 Ti VZr,BCC+HCP,H,prepared by arc-melting and re-melted for four times to assure chemical homogeneity. Al2(Hf,V,Zr)-type HCP precipitates at the grain boundaries.,compressive ductility,EXP,strain rate 1e-32,1073,32.0729468342,7.2923984377,%,F5,10.1016/j.intermet.2024.108350
2,Al0.5 Hf0.5 Mo0.5 Nb Ta0.5 Ti VZr,BCC+HCP,H,prepared by arc-melting and re-melted for four times to assure chemical homogeneity. Al2(Hf,V,Zr)-type HCP precipitates at the grain boundaries.,compressive ductility,EXP,strain rate 1e-33,298,9.3128968834,0.2185615219,%,F5,10.1016/j.intermet.2024.108350
2,Al0.5 Hf0.5 Mo0.5 Nb Ta0.5 Ti VZr,BCC+HCP,H,prepared by arc-melting and re-melted for four times to assure chemical homogeneity. Al2(Hf,V,Zr)-type HCP precipitates at the grain boundaries.,compressive ductility,EXP,strain rate 1e-34,473,11.9431676276,2.7714748784,%,F5,10.1016/j.intermet.2024.108350
2,Al0.5 Hf0.5 Mo0.5 Nb Ta0.5 Ti VZr,BCC+HCP,H,prepared by arc-melting and re-melted for four times to assure chemical homogeneity. Al2(Hf,V,Zr)-type HCP precipitates at the grain boundaries.,compressive ductility,EXP,strain rate 1e-35,673,13.5477057151,0.3651459999,%,F5,10.1016/j.intermet.2024.108350
2,Al0.5 Hf0.5 Mo0.5 Nb Ta0.5 Ti VZr,BCC+HCP,H,prepared by arc-melting and re-melted for four times to assure chemical homogeneity. Al2(Hf,V,Zr)-type HCP precipitates at the grain boundaries.,compressive ductility,EXP,strain rate 1e-36,873,13.073757207,0.510534846,%,F5,10.1016/j.intermet.2024.108350
2,Al0.5 Hf0.5 Mo0.5 Nb Ta0.5 Ti VZr,BCC+HCP,H,prepared by arc-melting and re-melted for four times to assure chemical homogeneity. Al2(Hf,V,Zr)-type HCP precipitates at the grain boundaries.,compressive ductility,EXP,strain rate 1e-37,1073,37.652482929,0.2919733241,%,F5,10.1016/j.intermet.2024.108350
2,Al Hf0.5 Mo0.5 Nb Ta0.5 Ti VZr,BCC+HCP,H,prepared by arc-melting and re-melted for four times to assure chemical homogeneity. Al2(Hf,V,Zr)-type HCP precipitates at the grain boundaries.,compressive ductility,EXP,strain rate 1e-38,298,4.2804819725,1.2403485931,%,F5,10.1016/j.intermet.2024.108350
2,Al Hf0.5 Mo0.5 Nb Ta0.5 Ti VZr,BCC+HCP,H,prepared by arc-melting and re-melted for four times to assure chemical homogeneity. Al2(Hf,V,Zr)-type HCP precipitates at the grain boundaries.,compressive ductility,EXP,strain rate 1e-39,473,6.0720168983,2.334590961,%,F5,10.1016/j.intermet.2024.108350
2,Al Hf0.5 Mo0.5 Nb Ta0.5 Ti VZr,BCC+HCP,H,prepared by arc-melting and re-melted for four times to assure chemical homogeneity. Al2(Hf,V,Zr)-type HCP precipitates at the grain boundaries.,compressive ductility,EXP,strain rate 1e-40,673,5.1238807556,0.4383186758,%,F5,10.1016/j.intermet.2024.108350
2,Al Hf0.5 Mo0.5 Nb Ta0.5 Ti VZr,BCC+HCP,H,prepared by arc-melting and re-melted for four times to assure chemical homogeneity. Al2(Hf,V,Zr)-type HCP precipitates at the grain boundaries.,compressive ductility,EXP,strain rate 1e-41,873,4.2852645004,0.3637112416,%,F5,10.1016/j.intermet.2024.108350
2,Al Hf0.5 Mo0.5 Nb Ta0.5 Ti VZr,BCC+HCP,H,prepared by arc-melting and re-melted for four times to assure chemical homogeneity. Al2(Hf,V,Zr)-type HCP precipitates at the grain boundaries.,compressive ductility,EXP,strain rate 1e-42,1073,11.6516725563,6.6369529984,%,F5,10.1016/j.intermet.2024.108350
